Episode,Steps,Total Reward,Discounted Reward,Expected Q
266,2001,-69231.95915068751,-11438.304113483613,-615.1845092773438
267,2001,-69173.29870340742,-11737.824732680165,-622.9984741210938
268,2001,-68675.39214320976,-11288.49062203854,-620.1929321289062
269,2001,-69022.68976622519,-11440.555282996653,-621.8109741210938
270,2001,-68237.06846358713,-10932.13739701855,-622.2188110351562
271,2001,-68323.70370055547,-11544.558209355271,-623.7156372070312
272,2001,-68601.20745933946,-11613.218086214752,-624.192626953125
273,2001,-67111.72344237621,-11228.210510818737,-620.5609741210938
274,2001,-69734.41789256703,-11597.775796996624,-624.8338012695312
276,2001,-70141.8915371033,-11644.815071553401,-628.7357788085938
277,2001,-67394.39649699988,-11427.161099579684,-622.9526977539062
279,2001,-69243.89912646892,-10995.078941911366,-626.5060424804688
281,2001,-66832.30416385982,-11495.255821693705,-615.4713745117188
282,2001,-69330.78543868629,-11808.961583375169,-620.4429321289062
283,2001,-70211.37943193248,-11752.548417066559,-619.7188110351562
284,2001,-70261.409948605,-11564.863537858368,-623.1456909179688
297,2001,-68734.61131436033,-11458.33935532587,-634.953125
299,2001,-69998.50572377055,-11995.092877895684,-650.7891845703125
294,2001,-68721.14935953851,-11001.109688831328,-640.46728515625
285,2001,-70440.52761245794,-11480.126827493092,-648.7734985351562
286,2001,-70864.71685666531,-11502.78384271732,-644.400390625
287,2001,-70490.2453456526,-11717.00463339823,-637.0918579101562
288,2001,-70146.3283412809,-11500.009554544571,-646.4047241210938
289,2001,-69869.42291963044,-11713.473315236128,-654.1163330078125
290,2001,-71587.28465070455,-11485.951490678695,-647.7590942382812
291,2001,-68117.70298183463,-12034.702579375076,-644.7431030273438
292,2001,-68365.16254758339,-11325.790082137266,-639.8360595703125
293,2001,-71589.91671793403,-11835.259122012485,-652.7216186523438
295,2001,-71524.9327738711,-11999.172207630863,-645.4112548828125
296,2001,-69236.57818266672,-11264.449575790783,-647.4962158203125
298,2001,-70438.42767627533,-11501.087103915992,-651.21142578125
300,2001,-69832.72217709578,-11382.937116086443,-639.0101928710938
301,2001,-69494.14442418871,-11316.985171531525,-643.0355834960938
302,2001,-70974.92079115033,-11338.722420186572,-645.208984375
303,2001,-70585.09116070253,-11771.315455774862,-649.9596557617188
316,2001,-71024.77202758304,-11508.46815417069,-664.357421875
